zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,major_highways
27610,35.7435,-78.54644,Raleigh,NC,North Carolina,True,,81419.0,696.2,37183,Wake,"{""37183"": 99.81, ""37101"": 0.19}",Wake|Johnston,37183|37101,False,False,America/New_York,"I-90, I-80"
60623,41.84793,-87.71753,Chicago,IL,Illinois,True,,81277.0,5836.4,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-290, I-55"
92509,34.00293,-117.44547,Jurupa Valley,CA,California,True,,81182.0,1020.4,6065,Riverside,"{""06065"": 99.37, ""06071"": 0.63}",Riverside|San Bernardino,06065|06071,False,False,America/Los_Angeles,"I-80, I-15"
11355,40.75143,-73.82125,Flushing,NY,New York,True,,80801.0,18173.7,36081,Queens,"{""36081"": 100}",Queens,36081,False,False,America/New_York,"I-495, I-90"
60608,41.84887,-87.67139,Chicago,IL,Illinois,True,,80737.0,4990.3,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-55, I-290"
98052,47.68148,-122.1203,Redmond,WA,Washington,True,,80717.0,1538.3,53033,King,"{""53033"": 100}",King,53033,False,False,America/Los_Angeles,"I-80, I-90"
93550,34.38305,-118.04926,Palmdale,CA,California,True,,80645.0,120.1,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-5, I-405"
78577,26.1665,-98.19082,Pharr,TX,Texas,True,,80540.0,1196.0,48215,Hidalgo,"{""48215"": 100}",Hidalgo,48215,False,False,America/Chicago,"I-10, I-45"
93257,35.98708,-118.89493,Porterville,CA,California,True,,80467.0,82.0,6107,Tulare,"{""06107"": 100}",Tulare,06107,False,False,America/Los_Angeles,"I-10, I-405"
92154,32.578,-116.96621,San Diego,CA,California,True,,80445.0,605.4,6073,San Diego,"{""06073"": 100}",San Diego,06073,False,False,America/Los_Angeles,"I-10, I-405"
92563,33.58435,-117.14458,Murrieta,CA,California,True,,80379.0,1371.3,6065,Riverside,"{""06065"": 100}",Riverside,06065,False,False,America/Los_Angeles,"I-405, I-80"
80134,39.48282,-104.77957,Parker,CO,Colorado,True,,80302.0,540.7,8035,Douglas,"{""08035"": 100}",Douglas,08035,False,False,America/Denver,"I-90, I-80"
76179,32.91397,-97.43947,Fort Worth,TX,Texas,True,,80090.0,596.2,48439,Tarrant,"{""48439"": 100}",Tarrant,48439,False,False,America/Chicago,"I-20, I-10"
92592,33.511,-117.0242,Temecula,CA,California,True,,80035.0,280.5,6065,Riverside,"{""06065"": 100}",Riverside,06065,False,False,America/Los_Angeles,"I-5, I-405"
93274,36.17978,-119.37949,Tulare,CA,California,True,,80026.0,140.9,6107,Tulare,"{""06107"": 95.45, ""06031"": 4.55}",Tulare|Kings,06107|06031,False,False,America/Los_Angeles,"I-80, I-15"
30349,33.62346,-84.52591,Atlanta,GA,Georgia,True,,79872.0,672.1,13121,Fulton,"{""13121"": 85.61, ""13063"": 14.39}",Fulton|Clayton,13121|13063,False,False,America/New_York,"I-85, I-285"
30052,33.81654,-83.89538,Loganville,GA,Georgia,True,,79811.0,346.6,13297,Walton,"{""13297"": 66.97, ""13135"": 27.12, ""13247"": 4.61, ""13217"": 1.3}",Walton|Gwinnett|Rockdale|Newton,13297|13135|13247|13217,False,False,America/New_York,"I-85, I-285"
11204,40.61883,-73.98496,Brooklyn,NY,New York,True,,79800.0,19323.1,36047,Kings,"{""36047"": 100}",Kings,36047,False,False,America/New_York,"I-90, I-87"
28269,35.33747,-80.8026,Charlotte,NC,North Carolina,True,,79586.0,1005.1,37119,Mecklenburg,"{""37119"": 96.93, ""37025"": 3.07}",Mecklenburg|Cabarrus,37119|37025,False,False,America/New_York,"I-90, I-80"
10457,40.84571,-73.89794,Bronx,NY,New York,True,,79543.0,23289.4,36005,Bronx,"{""36005"": 100}",Bronx,36005,False,False,America/New_York,"I-90, I-95"
77346,29.99027,-95.17777,Humble,TX,Texas,True,,79538.0,1713.2,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,"I-20, I-10"
95630,38.66558,-121.141,Folsom,CA,California,True,,79484.0,1171.7,6067,Sacramento,"{""06067"": 100}",Sacramento,06067,False,False,America/Los_Angeles,"I-405, I-10"
93535,34.69908,-117.89613,Lancaster,CA,California,True,,79409.0,128.3,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-405, I-10"
94112,37.7206,-122.44311,San Francisco,CA,California,True,,79277.0,9177.0,6075,San Francisco,"{""06075"": 99.66, ""06081"": 0.34}",San Francisco|San Mateo,06075|06081,False,False,America/Los_Angeles,"I-15, I-5"
37128,35.80343,-86.47483,Murfreesboro,TN,Tennessee,True,,79268.0,540.1,47149,Rutherford,"{""47149"": 100}",Rutherford,47149,False,False,America/Chicago,"I-80, I-90"
66062,38.83677,-94.78455,Olathe,KS,Kansas,True,,78841.0,723.6,20091,Johnson,"{""20091"": 100}",Johnson,20091,False,False,America/Chicago,"I-80, I-90"
79912,31.84839,-106.53272,El Paso,TX,Texas,True,,78819.0,1286.8,48141,El Paso,"{""48141"": 100}",El Paso,48141,False,False,America/Denver,"I-20, I-45"
95035,37.44319,-121.87632,Milpitas,CA,California,True,,78810.0,1356.5,6085,Santa Clara,"{""06085"": 100}",Santa Clara,06085,False,False,America/Los_Angeles,"I-5, I-10"
94533,38.28132,-122.00693,Fairfield,CA,California,True,,78805.0,1350.7,6095,Solano,"{""06095"": 100}",Solano,06095,False,False,America/Los_Angeles,"I-80, I-15"
91710,34.00507,-117.68249,Chino,CA,California,True,,78754.0,1380.1,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"I-405, I-80"
93033,34.15401,-119.12296,Oxnard,CA,California,True,,78737.0,944.2,6111,Ventura,"{""06111"": 100}",Ventura,06111,False,False,America/Los_Angeles,"I-10, I-80"
11235,40.58411,-73.94331,Brooklyn,NY,New York,True,,78558.0,12344.3,36047,Kings,"{""36047"": 100}",Kings,36047,False,False,America/New_York,"I-495, I-87"
11229,40.60047,-73.94453,Brooklyn,NY,New York,True,,78377.0,15074.7,36047,Kings,"{""36047"": 100}",Kings,36047,False,False,America/New_York,"I-87, I-495"
11223,40.59711,-73.97344,Brooklyn,NY,New York,True,,78093.0,14566.4,36047,Kings,"{""36047"": 100}",Kings,36047,False,False,America/New_York,"I-95, I-90"
78572,26.19848,-98.35633,Mission,TX,Texas,True,,78024.0,561.3,48215,Hidalgo,"{""48215"": 100}",Hidalgo,48215,False,False,America/Chicago,"I-10, I-35"
91709,33.95105,-117.72549,Chino Hills,CA,California,True,,78006.0,672.1,6071,San Bernardino,"{""06071"": 99.65, ""06037"": 0.35}",San Bernardino|Los Angeles,06071|06037,False,False,America/Los_Angeles,"I-5, I-15"
78254,29.53011,-98.72805,San Antonio,TX,Texas,True,,77893.0,1487.1,48029,Bexar,"{""48029"": 100}",Bexar,48029,False,False,America/Chicago,"I-20, I-10"
30041,34.20166,-84.09371,Cumming,GA,Georgia,True,,77664.0,502.3,13117,Forsyth,"{""13117"": 100}",Forsyth,13117,False,False,America/New_York,"I-75, I-20"
78640,29.99619,-97.82355,Kyle,TX,Texas,True,,77531.0,334.2,48209,Hays,"{""48209"": 83.6, ""48055"": 15.0, ""48453"": 1.4}",Hays|Caldwell|Travis,48209|48055|48453,False,False,America/Chicago,"I-35, I-20"
10029,40.79265,-73.94788,New York,NY,New York,True,,77447.0,25927.0,36061,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York,"I-495, I-87"
89031,36.25846,-115.17075,North Las Vegas,NV,Nevada,True,,77305.0,3017.6,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"I-80, I-90"
91910,32.63653,-117.06301,Chula Vista,CA,California,True,,77123.0,2365.8,6073,San Diego,"{""06073"": 100}",San Diego,06073,False,False,America/Los_Angeles,"I-405, I-10"
98012,47.84205,-122.19813,Bothell,WA,Washington,True,,77041.0,1899.6,53061,Snohomish,"{""53061"": 100}",Snohomish,53061,False,False,America/Los_Angeles,"I-80, I-90"
33025,25.98737,-80.28134,Hollywood,FL,Florida,True,,76967.0,2816.5,12011,Broward,"{""12011"": 100}",Broward,12011,False,False,America/New_York,"I-4, I-75"
94544,37.63352,-122.05678,Hayward,CA,California,True,,76947.0,2712.7,6001,Alameda,"{""06001"": 100}",Alameda,06001,False,False,America/Los_Angeles,"I-405, I-80"
91744,34.02914,-117.93735,La Puente,CA,California,True,,76942.0,3417.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-15, I-10"
10002,40.71597,-73.98692,New York,NY,New York,True,,76873.0,36095.2,36061,New York,"{""36061"": 100}",New York,36061,False,False,America/New_York,"I-95, I-87"
33411,26.71517,-80.20305,West Palm Beach,FL,Florida,True,,76863.0,851.5,12099,Palm Beach,"{""12099"": 100}",Palm Beach,12099,False,False,America/New_York,"I-10, I-95"
11375,40.72315,-73.84373,Forest Hills,NY,New York,True,,76839.0,12255.9,36081,Queens,"{""36081"": 100}",Queens,36081,False,False,America/New_York,"I-495, I-95"
90706,33.88802,-118.12709,Bellflower,CA,California,True,,76819.0,4858.1,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-80, I-5"
77845,30.56212,-96.27607,College Station,TX,Texas,True,,76764.0,207.9,48041,Brazos,"{""48041"": 100}",Brazos,48041,False,False,America/Chicago,"I-10, I-45"
60625,41.97318,-87.69963,Chicago,IL,Illinois,True,,76760.0,7875.0,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-290, I-94"
76244,32.93101,-97.28076,Keller,TX,Texas,True,,76728.0,1987.4,48439,Tarrant,"{""48439"": 100}",Tarrant,48439,False,False,America/Chicago,"I-45, I-20"
33024,26.02501,-80.24475,Hollywood,FL,Florida,True,,76585.0,2548.4,12011,Broward,"{""12011"": 100}",Broward,12011,False,False,America/New_York,"I-4, I-75"
37211,36.06704,-86.72345,Nashville,TN,Tennessee,True,,76573.0,1360.8,47037,Davidson,"{""47037"": 100}",Davidson,47037,False,False,America/Chicago,"I-80, I-90"
10462,40.84297,-73.85873,Bronx,NY,New York,True,,76320.0,19677.7,36005,Bronx,"{""36005"": 100}",Bronx,36005,False,False,America/New_York,"I-90, I-87"
10453,40.85248,-73.9133,Bronx,NY,New York,True,,76282.0,32680.0,36005,Bronx,"{""36005"": 100}",Bronx,36005,False,False,America/New_York,"I-90, I-87"
97229,45.55032,-122.81026,Portland,OR,Oregon,True,,76106.0,1495.3,41067,Washington,"{""41067"": 62.18, ""41051"": 37.82}",Washington|Multnomah,41067|41051,False,False,America/Los_Angeles,"I-80, I-90"
92126,32.912,-117.14344,San Diego,CA,California,True,,76059.0,2534.6,6073,San Diego,"{""06073"": 100}",San Diego,06073,False,False,America/Los_Angeles,"I-15, I-5"
83646,43.65,-116.43247,Meridian,ID,Idaho,True,,76023.0,1076.0,16001,Ada,"{""16001"": 100}",Ada,16001,False,False,America/Boise,"I-80, I-90"
45011,39.42892,-84.50173,Hamilton,OH,Ohio,True,,75864.0,485.0,39017,Butler,"{""39017"": 100}",Butler,39017,False,False,America/New_York,"I-80, I-71"
10452,40.8378,-73.92333,Bronx,NY,New York,True,,75682.0,29750.1,36005,Bronx,"{""36005"": 99.79, ""36061"": 0.21}",Bronx|New York,36005|36061,False,False,America/New_York,"I-95, I-495"
10468,40.8681,-73.89985,Bronx,NY,New York,True,,75557.0,27885.2,36005,Bronx,"{""36005"": 100}",Bronx,36005,False,False,America/New_York,"I-95, I-495"
87121,35.01031,-106.87816,Albuquerque,NM,New Mexico,True,,75510.0,86.5,35001,Bernalillo,"{""35001"": 100}",Bernalillo,35001,False,False,America/Denver,"I-80, I-90"
85326,33.23735,-112.58538,Buckeye,AZ,Arizona,True,,75359.0,60.2,4013,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,"I-80, I-90"
47906,40.48541,-86.98584,West Lafayette,IN,Indiana,True,,75198.0,217.4,18157,Tippecanoe,"{""18157"": 92.77, ""18181"": 3.94, ""18171"": 3.29}",Tippecanoe|White|Warren,18157|18181|18171,False,False,America/Indiana/Indianapolis,"I-80, I-90"
23464,36.79732,-76.17899,Virginia Beach,VA,Virginia,True,,75061.0,1738.8,51810,Virginia Beach,"{""51810"": 100}",Virginia Beach,51810,False,False,America/New_York,"I-80, I-90"
75002,33.08946,-96.60639,Allen,TX,Texas,True,,75057.0,771.1,48085,Collin,"{""48085"": 100}",Collin,48085,False,False,America/Chicago,"I-45, I-20"
92880,33.92096,-117.61052,Eastvale,CA,California,True,,75043.0,1107.3,6065,Riverside,"{""06065"": 92.79, ""06071"": 7.21}",Riverside|San Bernardino,06065|06071,False,False,America/Los_Angeles,"I-15, I-405"
32259,30.07109,-81.6029,Saint Johns,FL,Florida,True,,75016.0,512.2,12109,St. Johns,"{""12109"": 98.86, ""12031"": 1.14}",St. Johns|Duval,12109|12031,False,False,America/New_York,"I-75, I-95"
63376,38.80022,-90.61636,Saint Peters,MO,Missouri,True,,74962.0,721.1,29183,St. Charles,"{""29183"": 100}",St. Charles,29183,False,False,America/Chicago,"I-90, I-80"
10458,40.86249,-73.88643,Bronx,NY,New York,True,,74898.0,23685.0,36005,Bronx,"{""36005"": 100}",Bronx,36005,False,False,America/New_York,"I-495, I-90"
33311,26.14412,-80.17319,Fort Lauderdale,FL,Florida,True,,74898.0,2788.4,12011,Broward,"{""12011"": 100}",Broward,12011,False,False,America/New_York,"I-95, I-4"
33647,28.13401,-82.36017,Tampa,FL,Florida,True,,74844.0,892.3,12057,Hillsborough,"{""12057"": 100}",Hillsborough,12057,False,False,America/New_York,"I-4, I-75"
11203,40.64958,-73.93431,Brooklyn,NY,New York,True,,74817.0,13505.0,36047,Kings,"{""36047"": 100}",Kings,36047,False,False,America/New_York,"I-87, I-95"
60617,41.71337,-87.55618,Chicago,IL,Illinois,True,,74790.0,2112.0,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-90, I-94"
92805,33.83003,-117.90568,Anaheim,CA,California,True,,74661.0,4630.6,6059,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles,"I-15, I-80"
92553,33.92335,-117.24532,Moreno Valley,CA,California,True,,74640.0,2809.4,6065,Riverside,"{""06065"": 100}",Riverside,06065,False,False,America/Los_Angeles,"I-15, I-5"
84096,40.50539,-112.08546,Herriman,UT,Utah,True,,74603.0,405.4,49035,Salt Lake,"{""49035"": 100}",Salt Lake,49035,False,False,America/Denver,"I-90, I-80"
91335,34.20107,-118.5407,Reseda,CA,California,True,,74526.0,4382.2,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-10, I-5"
85383,33.80297,-112.31734,Peoria,AZ,Arizona,True,,74390.0,183.2,4013,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,"I-90, I-80"
93306,35.46595,-118.78445,Bakersfield,CA,California,True,,74116.0,294.0,6029,Kern,"{""06029"": 100}",Kern,06029,False,False,America/Los_Angeles,"I-10, I-15"
60634,41.94627,-87.80639,Chicago,IL,Illinois,True,,73885.0,4012.6,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-290, I-90"
28277,35.05212,-80.81622,Charlotte,NC,North Carolina,True,,73882.0,1181.3,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,False,False,America/New_York,"I-90, I-80"
22191,38.6249,-77.26849,Woodbridge,VA,Virginia,True,,73623.0,1842.6,51153,Prince William,"{""51153"": 100}",Prince William,51153,False,False,America/New_York,"I-90, I-80"
93065,34.26206,-118.77151,Simi Valley,CA,California,True,,73534.0,952.7,6111,Ventura,"{""06111"": 100}",Ventura,06111,False,False,America/Los_Angeles,"I-405, I-15"
75211,32.73649,-96.90214,Dallas,TX,Texas,True,,73534.0,1651.8,48113,Dallas,"{""48113"": 100}",Dallas,48113,False,False,America/Chicago,"I-20, I-10"
37075,36.34085,-86.60845,Hendersonville,TN,Tennessee,True,,73522.0,480.8,47165,Sumner,"{""47165"": 99.89, ""47189"": 0.11}",Sumner|Wilson,47165|47189,False,False,America/Chicago,"I-90, I-80"
725,18.22052,-66.03962,Caguas,PR,Puerto Rico,True,,73462.0,685.7,72025,Caguas,"{""72025"": 86.58, ""72061"": 4.45, ""72129"": 2.77, ""72127"": 2.23, ""72139"": 2.07, ""72007"": 1.9}",Caguas|Guaynabo|San Lorenzo|San Juan|Trujillo Alto|Aguas Buenas,72025|72061|72129|72127|72139|72007,False,False,America/Puerto_Rico,"I-80, I-90"
93536,34.75267,-118.3889,Lancaster,CA,California,True,,73412.0,111.4,6037,Los Angeles,"{""06037"": 94.84, ""06029"": 5.16}",Los Angeles|Kern,06037|06029,False,False,America/Los_Angeles,"I-10, I-405"
6902,41.05949,-73.54751,Stamford,CT,Connecticut,True,,73392.0,2828.0,9190,Western Connecticut,"{""09190"": 100}",Western Connecticut,09190,False,False,America/New_York,"I-90, I-80"
80013,39.66145,-104.76577,Aurora,CO,Colorado,True,,73248.0,2027.6,8005,Arapahoe,"{""08005"": 100}",Arapahoe,08005,False,False,America/Denver,"I-80, I-90"
77083,29.69316,-95.64858,Houston,TX,Texas,True,,73230.0,2727.8,48201,Harris,"{""48201"": 59.81, ""48157"": 40.19}",Harris|Fort Bend,48201|48157,False,False,America/Chicago,"I-35, I-45"
75071,33.24558,-96.62951,Mckinney,TX,Texas,True,,72964.0,380.0,48085,Collin,"{""48085"": 100}",Collin,48085,False,False,America/Chicago,"I-35, I-20"
85364,32.70469,-114.65664,Yuma,AZ,Arizona,True,,72960.0,733.9,4027,Yuma,"{""04027"": 100}",Yuma,04027,False,False,America/Phoenix,"I-80, I-90"
78046,27.38371,-99.36803,Laredo,TX,Texas,True,,72951.0,153.6,48479,Webb,"{""48479"": 100}",Webb,48479,False,False,America/Chicago,"I-35, I-20"
32218,30.48673,-81.66959,Jacksonville,FL,Florida,True,,72905.0,291.2,12031,Duval,"{""12031"": 100}",Duval,12031,False,False,America/New_York,"I-4, I-10"
89108,36.20508,-115.2237,Las Vegas,NV,Nevada,True,,72814.0,3156.2,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"I-80, I-90"
85281,33.42805,-111.93157,Tempe,AZ,Arizona,True,,72762.0,2114.9,4013,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,"I-80, I-90"
75068,33.17713,-96.95228,Little Elm,TX,Texas,True,,72710.0,1007.4,48121,Denton,"{""48121"": 100}",Denton,48121,False,False,America/Chicago,"I-45, I-35"
96797,21.40734,-158.01658,Waipahu,HI,Hawaii,True,,72435.0,1452.0,15003,Honolulu,"{""15003"": 100}",Honolulu,15003,False,False,Pacific/Honolulu,"I-90, I-80"
20002,38.90511,-76.98431,Washington,DC,District of Columbia,True,,72397.0,5441.7,11001,District of Columbia,"{""11001"": 100}",District of Columbia,11001,False,False,America/New_York,"I-90, I-80"
33023,25.98812,-80.21263,Hollywood,FL,Florida,True,,72344.0,3190.4,12011,Broward,"{""12011"": 100}",Broward,12011,False,False,America/New_York,"I-95, I-75"
60085,42.35498,-87.86467,Waukegan,IL,Illinois,True,,72341.0,1889.1,17097,Lake,"{""17097"": 100}",Lake,17097,False,False,America/Chicago,"I-94, I-90"
80015,39.62737,-104.79497,Aurora,CO,Colorado,True,,72316.0,1716.7,8005,Arapahoe,"{""08005"": 100}",Arapahoe,08005,False,False,America/Denver,"I-80, I-90"
77375,30.09393,-95.59095,Tomball,TX,Texas,True,,72311.0,792.4,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,"I-20, I-10"
85225,33.31748,-111.83167,Chandler,AZ,Arizona,True,,72297.0,2199.3,4013,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,"I-80, I-90"
7305,40.69839,-74.08158,Jersey City,NJ,New Jersey,True,,72161.0,4887.9,34017,Hudson,"{""34017"": 100}",Hudson,34017,False,False,America/New_York,"I-90, I-80"
11218,40.64315,-73.97645,Brooklyn,NY,New York,True,,72042.0,20423.5,36047,Kings,"{""36047"": 100}",Kings,36047,False,False,America/New_York,"I-95, I-87"
77450,29.74753,-95.73696,Katy,TX,Texas,True,,71906.0,1411.0,48201,Harris,"{""48201"": 64.55, ""48157"": 35.45}",Harris|Fort Bend,48201|48157,False,False,America/Chicago,"I-45, I-10"
60657,41.93965,-87.65495,Chicago,IL,Illinois,True,,71904.0,12767.1,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-57, I-55"
84015,41.12073,-112.06129,Clearfield,UT,Utah,True,,71812.0,1331.4,49011,Davis,"{""49011"": 100}",Davis,49011,False,False,America/Denver,"I-80, I-90"
77036,29.70119,-95.53659,Houston,TX,Texas,True,,71770.0,3809.2,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,"I-45, I-20"
30096,33.97691,-84.14791,Duluth,GA,Georgia,True,,71732.0,1217.5,13135,Gwinnett,"{""13135"": 99.89, ""13121"": 0.11}",Gwinnett|Fulton,13135|13121,False,False,America/New_York,"I-85, I-75"
92407,34.22394,-117.38839,San Bernardino,CA,California,True,,71711.0,339.0,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"I-405, I-15"
46307,41.40215,-87.32693,Crown Point,IN,Indiana,True,,71673.0,317.2,18089,Lake,"{""18089"": 97.07, ""18127"": 2.93}",Lake|Porter,18089|18127,False,False,America/Chicago,"I-90, I-80"
28078,35.40545,-80.86633,Huntersville,NC,North Carolina,True,,71657.0,434.2,37119,Mecklenburg,"{""37119"": 98.19, ""37025"": 1.81}",Mecklenburg|Cabarrus,37119|37025,False,False,America/New_York,"I-80, I-90"
30127,33.87647,-84.69648,Powder Springs,GA,Georgia,True,,71626.0,538.8,13067,Cobb,"{""13067"": 84.55, ""13223"": 15.45}",Cobb|Paulding,13067|13223,False,False,America/New_York,"I-20, I-85"
91730,34.10023,-117.5811,Rancho Cucamonga,CA,California,True,,71613.0,2013.9,6071,San Bernardino,"{""06071"": 100}",San Bernardino,06071,False,False,America/Los_Angeles,"I-405, I-80"
30281,33.56338,-84.1961,Stockbridge,GA,Georgia,True,,71603.0,399.1,13151,Henry,"{""13151"": 79.24, ""13247"": 19.15, ""13063"": 1.61}",Henry|Rockdale|Clayton,13151|13247|13063,False,False,America/New_York,"I-20, I-75"
10977,41.11749,-74.04825,Spring Valley,NY,New York,True,,71571.0,2454.2,36087,Rockland,"{""36087"": 100}",Rockland,36087,False,False,America/New_York,"I-90, I-95"
7002,40.66681,-74.11582,Bayonne,NJ,New Jersey,True,,71553.0,4744.4,34017,Hudson,"{""34017"": 100}",Hudson,34017,False,False,America/New_York,"I-80, I-90"
77493,29.85193,-95.83025,Katy,TX,Texas,True,,71484.0,446.7,48201,Harris,"{""48201"": 68.29, ""48473"": 31.61, ""48157"": 0.1}",Harris|Waller|Fort Bend,48201|48473|48157,False,False,America/Chicago,"I-45, I-10"
